     mwg14      | dochod_bud_pra 
 12610393912752 |           4278
 12610393912753 |           4199
 12610393912754 |           4178
 12610393912755 |           4482
 12610393912756 |           4187
 12610393912757 |           4264
 12610393912758 |           4410
 12610393912759 |           4209
 12610393912801 |           4306
 12610393912802 |           4005
 12610393912803 |           4308
 12610393912804 |           4315
 12610393912805 |           4375
 12610393912806 |           4285
 12610393912807 |           4751
 12610393912808 |           4033
 12610393912901 |           4199
 12610393912902 |           4084
 12610393912903 |           4051
 12610393912904 |           4391
 12610393912905 |           4288
 12610393912906 |           4491
 12610393912907 |           4258
 12610393912908 |           3986
 12610393913001 |           4149
 12610393913002 |           4337
 12610393913003 |           4057
 12610393913004 |           4034
 12610393913005 |           3994
 12610393913006 |           3810
 12610393913007 |           3875
 12610393913101 |           4395
 12610393913102 |           4361
 12610393913103 |           4121
 12610393913104 |           4254
 12610393913105 |           4072
 12610393913106 |           4793
 12610393913107 |           4342
 12610393913108 |           4359
 12610393913201 |           4061
 12610393913202 |           4197
 12610393913203 |           3972
 12610393913204 |           4191
 12610393913205 |           4633
 12610393913206 |           4077
 12610393913207 |           4695
 12610393913311 |           4521
 12610393913312 |           3900
 12610393913313 |           3915
 12610393913314 |           3847
 12610393913315 |           3787
 12610393913316 |           3781
 12610393913317 |           4069
 12610393913318 |           3920
 12610393913321 |           4282
 12610393913322 |           4961
 12610393913323 |           4146
 12610393913324 |           4297
 12610393913325 |           5009
 12610393913411 |           4040
 12610393913412 |           4501
 12610393913413 |           4297
 12610393913414 |           4519
 12610393913415 |           4484
 12610393913416 |           4115
 12610393913417 |           4227
 12610393913421 |           4647
 12610393913422 |           4273
 12610393913423 |           4349
 12610393913424 |           4041
 12610393913431 |           4298
 12610393913432 |           4216
 12610393913433 |           4141
 12610393913434 |           3955
 12610393913435 |           4173
 12610393913436 |           4515
 12610393913501 |           5102
 12610393913502 |           4247
 12610393913503 |           4292
 12610393913504 |           4198
 12610393913505 |           4321
 12610393913506 |           4317
 12610393913507 |           4695
 12610393913508 |           4422
 12610393913601 |           4196
 12610393913602 |           4011
 12610393913603 |           4268
 12610393913604 |           4032
 12610393913605 |           4213
 12610393913606 |           4061
 12610393913607 |           4093
 12610393913608 |           4210
 12610393913701 |           4433
 12610393913702 |           4351
 12610393913703 |           4387
 12610393913704 |           4248
 12610393913705 |           4284
 12610393913706 |           4605
 12610393913811 |           4333
 12610393913812 |           4404
 12610393913813 |           4527
 12610393913814 |           4491
 12610393913815 |           4366
 12610393913816 |           4428
 12610393913817 |           4391
 12610393913818 |           4873
 12610393913821 |           4414
 12610393913822 |           4488
 12610393913823 |           5091
 12610393913824 |           4016
 12610393913825 |           4068
 12610393913901 |           4364
 12610393913902 |           4335
 12610393913903 |           4134
 12610393913904 |           4229
 12610393913905 |           4118
 12610393914001 |           4167
 12610393914002 |           3995
 12610393914003 |           4175
 12610393914004 |           4172
 12610393914005 |           4154
 12610393914006 |           4195
 12610393914007 |           4228
 12610393914008 |           4487
 12610393914111 |           4340
 12610393914112 |           4305
 12610393914113 |           4826
 12610393914114 |           3980
 12610393914115 |           4179
 12610393914116 |           4302
 12610393914121 |           4773
 12610393914122 |           4895
 12610393914123 |           4517
 12610393914124 |           4452
 12610393914125 |           4302
 12610393914126 |           4671
 12610393914127 |           3909
 12610393914128 |           3977
 12610393914129 |           3893
 12610393914201 |           4432
 12610393914202 |           4425
 12610393914203 |           4195
 12610393914204 |           4431
 12610393914205 |           4474
 12610393914206 |           4551
 12610393914301 |           4157
 12610393914302 |           4290
 12610393914303 |           4292
 12610393914304 |           4418
 12610393914401 |           4202
 12610393914402 |           4276
 12610393914403 |           4382
 12610393914404 |           4108
 12610393914405 |           4257
 12610393914501 |           4307
 12610393914502 |           4388
 12610393914503 |           4234
 12610393914504 |           4287
 12610393914505 |           4147
 12610393914506 |           4308
 12610393914507 |           4430
 12610393914601 |           4181
 12610393914602 |           4825
 12610393914603 |           4338
 12610393914604 |           4157
 12610393914605 |           3926
 12610393914606 |           4293
 12610393914607 |           4795
 12610393914608 |           4206
 12610393914701 |           4340
 12610393914702 |           4237
 12610393914703 |           4442
 12610393914704 |           4358
 12610393914705 |           4515
 12610393914706 |           4380
 12610393914707 |           4216
 12610393914708 |           4366
 12610393914801 |           4219
 12610393914802 |           4298
 12610393914803 |           4336
 12610393914804 |           4250
 12610393914805 |           4417
 12610393914806 |           4581
 12610393914901 |           4352
 12610393914902 |           4352
 12610393914903 |           4352
 12610393914904 |           4352
 12610393914905 |           4352
 12610393914906 |           4352
 12610393914907 |           4352
 12610393915001 |           4156
 12610393915002 |           4156
 12610393915003 |           4104
 12610393915004 |           4156
 12610393915005 |           4352
 12610393915006 |           4156
 12610393915007 |           4156
 12610393915008 |           4111
 12610393915101 |           4284
